f1,gmean,bacc,auc,brier,ece,dataset,seed,IR,IR_actual,n_min,n_syn,method,H,n_channels,length,M,n_select,tau,clf,energy_syn,mmd_syn,disp_ratio,accept,secs,guard
0.49504950495049505,0.5735393346764044,0.6644736842105263,0.7241287339971552,0.3101332592592593,0.3210888888888889,GunPoint,2,20,6.5,4,22,none,0.852,1,150,1.5999999999999999,32,2.0,rf,,,,,,
0.5523809523809524,0.6177207681213422,0.6907894736842105,0.7279516358463727,0.2985242222222222,0.31588888888888894,GunPoint,2,20,6.5,4,22,SMOTE-raw,0.852,1,150,1.5999999999999999,32,2.0,rf,5.025772675423682,0.5142762810367183,0.3884126465965744,,,
0.5660377358490566,0.6282808624375432,0.6973684210526316,0.8369487908961594,0.2554358518518519,0.2884000000000001,GunPoint,2,20,6.5,4,22,guide=gpf | walk=aligned,0.852,1,150,1.5999999999999999,32,2.0,rf,6.270253024572587,0.4616856159297569,2.5556412741078955,0.6875,0.1,0.0
0.5523809523809524,0.6177207681213422,0.6907894736842105,0.7473328591749645,0.2877444444444444,0.3085333333333333,GunPoint,2,20,6.5,4,22,guide=sig | walk=aligned,0.852,1,150,1.5999999999999999,32,2.0,rf,10.487326090238685,0.6899715917011038,1.7832727298161315,0.6875,0.1,0.0
0.0,0.0,0.49814126394052044,0.8329731131667676,0.042683215686274506,0.008698039215686274,Handwriting,0,5,14.0,10,130,none,0.218,3,152,1.7999999999999998,32,2.0,rf,,,,,,
0.2028985507246377,0.39869531612768977,0.5696233537938388,0.8603930722457567,0.050085124183006535,0.04797647058823529,Handwriting,0,5,14.0,10,130,SMOTE-raw,0.218,3,152,1.7999999999999998,32,2.0,rf,1.0078995537890796,0.1266721696144104,0.518532264185794,,,
0.325,0.5416036244689157,0.636292902221838,0.8345004466730065,0.0571756339869281,0.079121568627451,Handwriting,0,5,14.0,10,130,guide=gpf | walk=aligned,0.218,3,152,1.7999999999999998,32,2.0,rf,2.5887957623514195,0.18141049893685002,1.5871063115119695,0.06885593220338983,8.3,0.0
0.24444444444444444,0.4943704871971702,0.6056021440304313,0.8407970951845768,0.06567213071895425,0.09280784313725492,Handwriting,0,5,14.0,10,130,guide=sig | walk=aligned,0.218,3,152,1.7999999999999998,32,2.0,rf,0.861627113956712,0.07534811193564639,1.0816631134455523,0.29017857142857145,2.3,0.0
0.0,0.0,0.49814126394052044,0.82915477940117,0.042944457516339865,0.012098039215686272,Handwriting,0,10,14.0,10,130,none,0.218,3,152,1.5999999999999999,32,2.0,rf,,,,,,
0.21212121212121213,0.39945353294468305,0.5714820898533184,0.8466182530762801,0.04994946405228759,0.050086274509803914,Handwriting,0,10,14.0,10,130,SMOTE-raw,0.218,3,152,1.5999999999999999,32,2.0,rf,1.0053552025497945,0.12281486205245917,0.5066274812813801,,,
