f1,gmean,bacc,auc,brier,ece,dataset,seed,IR,IR_actual,n_min,n_syn,method,H,n_channels,length,M,energy_syn,mmd_syn,disp_ratio,accept,secs
0.7413793103448276,0.7743848282230976,0.7927262783702489,0.9298605414273996,0.1312167619047619,0.12567619047619047,ArrowHead,1,20,6.0,4,20,none,0.826,1,251,1.5999999999999999,,,,,
0.8175182481751825,0.8483605447515624,0.8491933278643697,0.9185124418922614,0.11403174603174603,0.04910476190476188,ArrowHead,1,20,6.0,4,20,SMOTE-raw,0.826,1,251,1.5999999999999999,2.988977525930954,0.20940673476123084,0.4766663687439093,,
0.7777777777777778,0.8102771648939588,0.8173366147115122,0.9294503691550451,0.11417752380952381,0.07958095238095239,ArrowHead,1,20,6.0,4,20,guide=gpf | walk=plain,0.826,1,251,1.5999999999999999,9.20668069509668,0.4497154585602252,1.051888041793285,0.3125,0.0
0.8062015503875969,0.8347131043893596,0.8390757451462948,0.9345091605140825,0.10675650793650796,0.08043809523809521,ArrowHead,1,20,6.0,4,20,guide=gpf | walk=aligned,0.826,1,251,1.5999999999999999,3.7844200444613634,0.2512870602642595,0.6329860005953255,0.20833333333333334,0.3
0.7377049180327869,0.7765006377080135,0.7883511074651354,0.9243232157506153,0.12467974603174604,0.1,ArrowHead,1,20,6.0,4,20,guide=sig | walk=aligned,0.826,1,251,1.5999999999999999,6.254515261025308,0.44768319444791016,0.23143248158973878,0.056818181818181816,1.2
0.8031496062992126,0.8308549418354785,0.836546349466776,0.9323899371069182,0.1111624126984127,0.08243809523809525,ArrowHead,1,20,6.0,4,20,guide=dtw | walk=aligned,0.826,1,251,1.5999999999999999,5.015449066385813,0.3709965617313975,0.2434752527280273,0.20833333333333334,1.0
0.4666666666666667,0.5516772843673705,0.6521739130434783,0.8325129887886245,0.20978990476190473,0.19209523809523807,ArrowHead,2,5,4.8,5,19,none,0.826,1,251,1.5999999999999999,,,,,
0.5686274509803921,0.6359480014446365,0.69127700300793,0.8418102269619907,0.19166292063492069,0.1655047619047619,ArrowHead,2,5,4.8,5,19,SMOTE-raw,0.826,1,251,1.5999999999999999,5.808657397419461,0.4701159482210545,0.5134672344797487,,
0.54,0.613627041468455,0.6767842493847416,0.8644380639868744,0.1897254603174603,0.1860571428571429,ArrowHead,2,5,4.8,5,19,guide=gpf | walk=plain,0.826,1,251,1.5999999999999999,6.841644617966773,0.45502059570480513,1.4608669479842666,0.59375,0.0
0.5904761904761905,0.6542806188839748,0.701052775499043,0.8638911676237353,0.18119930158730158,0.16249523809523808,ArrowHead,2,5,4.8,5,19,guide=gpf | walk=aligned,0.826,1,251,1.5999999999999999,3.988791352519307,0.3161899138764751,1.2148168515029059,0.59375,0.1
0.5961538461538461,0.6575116539359024,0.7057697566311184,0.8735302160240636,0.17781479365079364,0.1679809523809524,ArrowHead,2,5,4.8,5,19,guide=sig | walk=aligned,0.826,1,251,1.5999999999999999,5.186547711837948,0.3563650803020546,1.7773181535242122,0.59375,0.1
0.5961538461538461,0.6575116539359024,0.7057697566311184,0.8612934098988243,0.18145879365079365,0.16068571428571432,ArrowHead,2,5,4.8,5,19,guide=dtw | walk=aligned,0.826,1,251,1.5999999999999999,3.580704608050464,0.28220104212534947,1.4393477964235981,0.59375,0.4
0.5567010309278351,0.6225855743388996,0.690935192780968,0.8820754716981132,0.1819653333333333,0.1872761904761905,ArrowHead,2,10,6.0,4,20,none,0.826,1,251,1.4,,,,,
0.6909090909090909,0.7315313331168342,0.7612113754443532,0.8975936560021875,0.14229980952380952,0.13108571428571425,ArrowHead,2,10,6.0,4,20,SMOTE-raw,0.826,1,251,1.4,5.375336057482931,0.3835310753302418,0.4836044739993146,,
0.6095238095238096,0.6680325084317194,0.7130161334427126,0.8793409898824172,0.1579137142857143,0.15689523809523812,ArrowHead,2,10,6.0,4,20,guide=gpf | walk=plain,0.826,1,251,1.4,6.836628833702354,0.42240352241966295,0.7263484807657765,0.3125,0.0
0.6296296296296297,0.6852083827238181,0.7227919059338256,0.8964998632759092,0.1568599365079365,0.16819047619047617,ArrowHead,2,10,6.0,4,20,guide=gpf | walk=aligned,0.826,1,251,1.4,4.904817454488883,0.38534899424183267,0.3879276267256763,0.625,0.1
0.6607142857142857,0.7112518090688742,0.7398140552365327,0.9079846869018321,0.1385097142857143,0.13001904761904762,ArrowHead,2,10,6.0,4,20,guide=sig | walk=aligned,0.826,1,251,1.4,3.3573597823496417,0.2519915070631349,0.7838738200620555,0.625,0.1
0.6785714285714286,0.7243942713964876,0.7517774131802024,0.9055236532677058,0.14134273015873017,0.13527619047619047,ArrowHead,2,10,6.0,4,20,guide=dtw | walk=aligned,0.826,1,251,1.4,3.3508937208452334,0.25209658896169373,0.7743819317611239,0.625,0.4
0.5473684210526316,0.6138498140448513,0.6884057971014492,0.8748974569319115,0.19154380952380953,0.19807619047619046,ArrowHead,2,20,6.0,4,20,none,0.826,1,251,1.4,,,,,
